period,model,horizon_minutes,n_pairs,finite_score_coverage,mean_log_score,comparison_group,evaluation_error,density_evaluation,marginal,copula
training_2021_2023,GED_ClaytonMixed,1440,40000,1.0,6.078427983167263,log_price_density,,,GED,ClaytonMixed
validation_2024,GED_ClaytonMixed,5,40000,1.0,5.574547567759697,log_price_density,,,GED,ClaytonMixed
validation_2024,GED_ClaytonMixed,60,40000,1.0,5.655730376769636,log_price_density,,,GED,ClaytonMixed
validation_2024,GED_ClaytonMixed,360,40000,1.0,5.937199086433586,log_price_density,,,GED,ClaytonMixed
validation_2024,GED_ClaytonMixed,1440,40000,1.0,5.842270187123437,log_price_density,,,GED,ClaytonMixed
test_2025,GED_ClaytonMixed,5,40000,1.0,6.29767759377819,log_price_density,,,GED,ClaytonMixed
test_2025,GED_ClaytonMixed,60,40000,1.0,6.219252479420196,log_price_density,,,GED,ClaytonMixed
test_2025,GED_ClaytonMixed,360,40000,1.0,6.401868201448526,log_price_density,,,GED,ClaytonMixed
test_2025,GED_ClaytonMixed,1440,40000,1.0,6.253581470035651,log_price_density,,,GED,ClaytonMixed
training_2021_2023,GED_SurvivalClayton,5,40000,1.0,7.735281211548323,log_price_density,,,GED,SurvivalClayton
training_2021_2023,GED_SurvivalClayton,60,40000,1.0,6.517979800730769,log_price_density,,,GED,SurvivalClayton
training_2021_2023,GED_SurvivalClayton,360,40000,1.0,6.077117196491903,log_price_density,,,GED,SurvivalClayton
training_2021_2023,GED_SurvivalClayton,1440,40000,1.0,6.07820925463203,log_price_density,,,GED,SurvivalClayton
validation_2024,GED_SurvivalClayton,5,40000,1.0,7.87217688599285,log_price_density,,,GED,SurvivalClayton
validation_2024,GED_SurvivalClayton,60,40000,1.0,6.270350217881659,log_price_density,,,GED,SurvivalClayton
validation_2024,GED_SurvivalClayton,360,40000,1.0,5.845716779506438,log_price_density,,,GED,SurvivalClayton
validation_2024,GED_SurvivalClayton,1440,40000,1.0,5.842252280332413,log_price_density,,,GED,SurvivalClayton
test_2025,GED_SurvivalClayton,5,40000,1.0,8.165350509152013,log_price_density,,,GED,SurvivalClayton
test_2025,GED_SurvivalClayton,60,40000,1.0,6.561967098763038,log_price_density,,,GED,SurvivalClayton
test_2025,GED_SurvivalClayton,360,40000,1.0,6.24638076882676,log_price_density,,,GED,SurvivalClayton
test_2025,GED_SurvivalClayton,1440,40000,1.0,6.253553808685247,log_price_density,,,GED,SurvivalClayton
training_2021_2023,GED_SurvivalClaytonMixed,5,40000,1.0,8.097870699250267,log_price_density,,,GED,SurvivalClaytonMixed
training_2021_2023,GED_SurvivalClaytonMixed,60,40000,1.0,7.906430266663304,log_price_density,,,GED,SurvivalClaytonMixed
training_2021_2023,GED_SurvivalClaytonMixed,360,40000,1.0,6.990404411557128,log_price_density,,,GED,SurvivalClaytonMixed
training_2021_2023,GED_SurvivalClaytonMixed,1440,40000,1.0,6.078400098818727,log_price_density,,,GED,SurvivalClaytonMixed
validation_2024,GED_SurvivalClaytonMixed,5,40000,1.0,5.88866709712307,log_price_density,,,GED,SurvivalClaytonMixed
validation_2024,GED_SurvivalClaytonMixed,60,40000,1.0,5.717031058940589,log_price_density,,,GED,SurvivalClaytonMixed
validation_2024,GED_SurvivalClaytonMixed,360,40000,1.0,5.930930729322107,log_price_density,,,GED,SurvivalClaytonMixed
validation_2024,GED_SurvivalClaytonMixed,1440,40000,1.0,5.842264621037076,log_price_density,,,GED,SurvivalClaytonMixed
test_2025,GED_SurvivalClaytonMixed,5,40000,1.0,6.441662120914215,log_price_density,,,GED,SurvivalClaytonMixed
test_2025,GED_SurvivalClaytonMixed,60,40000,1.0,6.234619045490514,log_price_density,,,GED,SurvivalClaytonMixed
test_2025,GED_SurvivalClaytonMixed,360,40000,1.0,6.382534592166092,log_price_density,,,GED,SurvivalClaytonMixed
test_2025,GED_SurvivalClaytonMixed,1440,40000,1.0,6.253571788265643,log_price_density,,,GED,SurvivalClaytonMixed
training_2021_2023,GED_Gumbel,5,40000,1.0,7.953248567200168,log_price_density,,,GED,Gumbel
training_2021_2023,GED_Gumbel,60,40000,1.0,6.795995089622469,log_price_density,,,GED,Gumbel
training_2021_2023,GED_Gumbel,360,40000,1.0,6.104696090065528,log_price_density,,,GED,Gumbel
training_2021_2023,GED_Gumbel,1440,40000,1.0,6.078209833385913,log_price_density,,,GED,Gumbel
validation_2024,GED_Gumbel,5,40000,1.0,8.367819668634182,log_price_density,,,GED,Gumbel
validation_2024,GED_Gumbel,60,40000,1.0,6.586024513729583,log_price_density,,,GED,Gumbel
validation_2024,GED_Gumbel,360,40000,1.0,5.86191319676589,log_price_density,,,GED,Gumbel
validation_2024,GED_Gumbel,1440,40000,1.0,5.842252287418231,log_price_density,,,GED,Gumbel
test_2025,GED_Gumbel,5,40000,1.0,8.607719013987456,log_price_density,,,GED,Gumbel
test_2025,GED_Gumbel,60,40000,1.0,6.833010790611658,log_price_density,,,GED,Gumbel
test_2025,GED_Gumbel,360,40000,1.0,6.256759074560301,log_price_density,,,GED,Gumbel
test_2025,GED_Gumbel,1440,40000,1.0,6.253553813078658,log_price_density,,,GED,Gumbel
training_2021_2023,GED_GumbelMixed,5,40000,1.0,7.96858990454237,log_price_density,,,GED,GumbelMixed
training_2021_2023,GED_GumbelMixed,60,40000,1.0,7.848868260431713,log_price_density,,,GED,GumbelMixed
training_2021_2023,GED_GumbelMixed,360,40000,1.0,6.96231722198263,log_price_density,,,GED,GumbelMixed
training_2021_2023,GED_GumbelMixed,1440,40000,1.0,6.078285000856681,log_price_density,,,GED,GumbelMixed
validation_2024,GED_GumbelMixed,5,40000,1.0,5.405047220956216,log_price_density,,,GED,GumbelMixed
validation_2024,GED_GumbelMixed,60,40000,1.0,5.59258554257941,log_price_density,,,GED,GumbelMixed
validation_2024,GED_GumbelMixed,360,40000,1.0,5.917263455753653,log_price_density,,,GED,GumbelMixed
validation_2024,GED_GumbelMixed,1440,40000,1.0,5.842257407138541,log_price_density,,,GED,GumbelMixed
test_2025,GED_GumbelMixed,5,40000,1.0,6.133802979389368,log_price_density,,,GED,GumbelMixed
test_2025,GED_GumbelMixed,60,40000,1.0,6.151077543173075,log_price_density,,,GED,GumbelMixed
test_2025,GED_GumbelMixed,360,40000,1.0,6.373515379211475,log_price_density,,,GED,GumbelMixed
test_2025,GED_GumbelMixed,1440,40000,1.0,6.2535618174427,log_price_density,,,GED,GumbelMixed
training_2021_2023,GED_SurvivalGumbel,5,40000,1.0,7.987704282823804,log_price_density,,,GED,SurvivalGumbel
training_2021_2023,GED_SurvivalGumbel,60,40000,1.0,6.844822004621397,log_price_density,,,GED,SurvivalGumbel
training_2021_2023,GED_SurvivalGumbel,360,40000,1.0,6.100810687830501,log_price_density,,,GED,SurvivalGumbel
training_2021_2023,GED_SurvivalGumbel,1440,40000,1.0,6.07820927032406,log_price_density,,,GED,SurvivalGumbel
validation_2024,GED_SurvivalGumbel,5,40000,1.0,8.616728753004999,log_price_density,,,GED,SurvivalGumbel
validation_2024,GED_SurvivalGumbel,60,40000,1.0,6.756783051348856,log_price_density,,,GED,SurvivalGumbel
validation_2024,GED_SurvivalGumbel,360,40000,1.0,5.874367707308977,log_price_density,,,GED,SurvivalGumbel
validation_2024,GED_SurvivalGumbel,1440,40000,1.0,5.8422523054670465,log_price_density,,,GED,SurvivalGumbel
test_2025,GED_SurvivalGumbel,5,40000,1.0,8.853355338642084,log_price_density,,,GED,SurvivalGumbel
test_2025,GED_SurvivalGumbel,60,40000,1.0,7.000486938134916,log_price_density,,,GED,SurvivalGumbel
test_2025,GED_SurvivalGumbel,360,40000,1.0,6.264756437318461,log_price_density,,,GED,SurvivalGumbel
test_2025,GED_SurvivalGumbel,1440,40000,1.0,6.253553823413424,log_price_density,,,GED,SurvivalGumbel
training_2021_2023,GED_SurvivalGumbelMixed,5,40000,1.0,8.009532284693508,log_price_density,,,GED,SurvivalGumbelMixed
training_2021_2023,GED_SurvivalGumbelMixed,60,40000,1.0,7.886188180372931,log_price_density,,,GED,SurvivalGumbelMixed
training_2021_2023,GED_SurvivalGumbelMixed,360,40000,1.0,6.978881654786417,log_price_density,,,GED,SurvivalGumbelMixed
training_2021_2023,GED_SurvivalGumbelMixed,1440,40000,1.0,6.078373391770526,log_price_density,,,GED,SurvivalGumbelMixed
validation_2024,GED_SurvivalGumbelMixed,5,40000,1.0,5.3891479686623756,log_price_density,,,GED,SurvivalGumbelMixed
validation_2024,GED_SurvivalGumbelMixed,60,40000,1.0,5.613254887749547,log_price_density,,,GED,SurvivalGumbelMixed
validation_2024,GED_SurvivalGumbelMixed,360,40000,1.0,5.92492055680192,log_price_density,,,GED,SurvivalGumbelMixed
validation_2024,GED_SurvivalGumbelMixed,1440,40000,1.0,5.842265218358059,log_price_density,,,GED,SurvivalGumbelMixed
test_2025,GED_SurvivalGumbelMixed,5,40000,1.0,6.175539853336308,log_price_density,,,GED,SurvivalGumbelMixed
test_2025,GED_SurvivalGumbelMixed,60,40000,1.0,6.18278830540601,log_price_density,,,GED,SurvivalGumbelMixed
test_2025,GED_SurvivalGumbelMixed,360,40000,1.0,6.3845200073006865,log_price_density,,,GED,SurvivalGumbelMixed
test_2025,GED_SurvivalGumbelMixed,1440,40000,1.0,6.2535739739210685,log_price_density,,,GED,SurvivalGumbelMixed
training_2021_2023,MonotoneSpline_Gaussian,5,40000,1.0,8.152648802978652,log_price_density,,,MonotoneSpline,Gaussian
training_2021_2023,MonotoneSpline_Gaussian,60,40000,1.0,7.85317660504557,log_price_density,,,MonotoneSpline,Gaussian
training_2021_2023,MonotoneSpline_Gaussian,360,40000,1.0,7.177829762231083,log_price_density,,,MonotoneSpline,Gaussian
training_2021_2023,MonotoneSpline_Gaussian,1440,40000,1.0,6.7319698863152535,log_price_density,,,MonotoneSpline,Gaussian
validation_2024,MonotoneSpline_Gaussian,5,40000,1.0,7.603744648687836,log_price_density,,,MonotoneSpline,Gaussian
validation_2024,MonotoneSpline_Gaussian,60,40000,1.0,6.627003672894872,log_price_density,,,MonotoneSpline,Gaussian
validation_2024,MonotoneSpline_Gaussian,360,40000,1.0,5.883130221128265,log_price_density,,,MonotoneSpline,Gaussian
validation_2024,MonotoneSpline_Gaussian,1440,40000,1.0,5.401513755453228,log_price_density,,,MonotoneSpline,Gaussian
test_2025,MonotoneSpline_Gaussian,5,40000,1.0,7.7717044467585366,log_price_density,,,MonotoneSpline,Gaussian
test_2025,MonotoneSpline_Gaussian,60,40000,1.0,6.871881101955002,log_price_density,,,MonotoneSpline,Gaussian
test_2025,MonotoneSpline_Gaussian,360,40000,1.0,6.138310298804193,log_price_density,,,MonotoneSpline,Gaussian
test_2025,MonotoneSpline_Gaussian,1440,40000,1.0,5.740327567047509,log_price_density,,,MonotoneSpline,Gaussian
training_2021_2023,MonotoneSpline_GaussianMixed,5,40000,1.0,8.151864529090954,log_price_density,,,MonotoneSpline,GaussianMixed
training_2021_2023,MonotoneSpline_GaussianMixed,60,40000,1.0,7.915766259253658,log_price_density,,,MonotoneSpline,GaussianMixed
training_2021_2023,MonotoneSpline_GaussianMixed,360,40000,1.0,7.236649987785548,log_price_density,,,MonotoneSpline,GaussianMixed
training_2021_2023,MonotoneSpline_GaussianMixed,1440,40000,1.0,6.771649232364037,log_price_density,,,MonotoneSpline,GaussianMixed
validation_2024,MonotoneSpline_GaussianMixed,5,40000,1.0,7.6689200318943795,log_price_density,,,MonotoneSpline,GaussianMixed
validation_2024,MonotoneSpline_GaussianMixed,60,40000,1.0,6.68365211810657,log_price_density,,,MonotoneSpline,GaussianMixed
validation_2024,MonotoneSpline_GaussianMixed,360,40000,1.0,5.939095896592292,log_price_density,,,MonotoneSpline,GaussianMixed
validation_2024,MonotoneSpline_GaussianMixed,1440,40000,1.0,5.444125120712351,log_price_density,,,MonotoneSpline,GaussianMixed
test_2025,MonotoneSpline_GaussianMixed,5,40000,1.0,7.792584925536882,log_price_density,,,MonotoneSpline,GaussianMixed
test_2025,MonotoneSpline_GaussianMixed,60,40000,1.0,6.940476053420379,log_price_density,,,MonotoneSpline,GaussianMixed
test_2025,MonotoneSpline_GaussianMixed,360,40000,1.0,6.1990716554604735,log_price_density,,,MonotoneSpline,GaussianMixed
test_2025,MonotoneSpline_GaussianMixed,1440,40000,1.0,5.77191602806942,log_price_density,,,MonotoneSpline,GaussianMixed
training_2021_2023,MonotoneSpline_StudentT,5,40000,1.0,8.418396770623637,log_price_density,,,MonotoneSpline,StudentT
training_2021_2023,MonotoneSpline_StudentT,60,40000,1.0,8.068736214297063,log_price_density,,,MonotoneSpline,StudentT
training_2021_2023,MonotoneSpline_StudentT,360,40000,1.0,7.57221565830781,log_price_density,,,MonotoneSpline,StudentT
training_2021_2023,MonotoneSpline_StudentT,1440,40000,1.0,7.133508939971433,log_price_density,,,MonotoneSpline,StudentT
validation_2024,MonotoneSpline_StudentT,5,40000,1.0,8.050495311380361,log_price_density,,,MonotoneSpline,StudentT
validation_2024,MonotoneSpline_StudentT,60,40000,1.0,6.898022667716199,log_price_density,,,MonotoneSpline,StudentT
validation_2024,MonotoneSpline_StudentT,360,40000,1.0,6.228843534204596,log_price_density,,,MonotoneSpline,StudentT
validation_2024,MonotoneSpline_StudentT,1440,40000,1.0,5.7595977241819565,log_price_density,,,MonotoneSpline,StudentT
test_2025,MonotoneSpline_StudentT,5,40000,1.0,8.216019036388303,log_price_density,,,MonotoneSpline,StudentT
test_2025,MonotoneSpline_StudentT,60,40000,1.0,7.2381356106285235,log_price_density,,,MonotoneSpline,StudentT
test_2025,MonotoneSpline_StudentT,360,40000,1.0,6.5887842161589125,log_price_density,,,MonotoneSpline,StudentT
test_2025,MonotoneSpline_StudentT,1440,40000,1.0,6.108074600165245,log_price_density,,,MonotoneSpline,StudentT
training_2021_2023,MonotoneSpline_StudentTMixed,5,40000,1.0,8.418389065075605,log_price_density,,,MonotoneSpline,StudentTMixed
training_2021_2023,MonotoneSpline_StudentTMixed,60,40000,1.0,8.0687336202721,log_price_density,,,MonotoneSpline,StudentTMixed
training_2021_2023,MonotoneSpline_StudentTMixed,360,40000,1.0,7.572219525649229,log_price_density,,,MonotoneSpline,StudentTMixed
training_2021_2023,MonotoneSpline_StudentTMixed,1440,40000,1.0,7.133514362201444,log_price_density,,,MonotoneSpline,StudentTMixed
validation_2024,MonotoneSpline_StudentTMixed,5,40000,1.0,8.050498316551053,log_price_density,,,MonotoneSpline,StudentTMixed
validation_2024,MonotoneSpline_StudentTMixed,60,40000,1.0,6.898021905781938,log_price_density,,,MonotoneSpline,StudentTMixed
validation_2024,MonotoneSpline_StudentTMixed,360,40000,1.0,6.228845829882733,log_price_density,,,MonotoneSpline,StudentTMixed
validation_2024,MonotoneSpline_StudentTMixed,1440,40000,1.0,5.759601996827454,log_price_density,,,MonotoneSpline,StudentTMixed
test_2025,MonotoneSpline_StudentTMixed,5,40000,1.0,8.216023837656461,log_price_density,,,MonotoneSpline,StudentTMixed
test_2025,MonotoneSpline_StudentTMixed,60,40000,1.0,7.2381389546238175,log_price_density,,,MonotoneSpline,StudentTMixed
test_2025,MonotoneSpline_StudentTMixed,360,40000,1.0,6.588790771888947,log_price_density,,,MonotoneSpline,StudentTMixed
test_2025,MonotoneSpline_StudentTMixed,1440,40000,1.0,6.108080740201964,log_price_density,,,MonotoneSpline,StudentTMixed
training_2021_2023,MonotoneSpline_Frank,5,40000,1.0,8.138222494271695,log_price_density,,,MonotoneSpline,Frank
training_2021_2023,MonotoneSpline_Frank,60,40000,1.0,7.163146947254849,log_price_density,,,MonotoneSpline,Frank
training_2021_2023,MonotoneSpline_Frank,360,40000,1.0,6.579051205116747,log_price_density,,,MonotoneSpline,Frank
training_2021_2023,MonotoneSpline_Frank,1440,40000,1.0,6.569941301824519,log_price_density,,,MonotoneSpline,Frank
validation_2024,MonotoneSpline_Frank,5,40000,1.0,7.487872641565776,log_price_density,,,MonotoneSpline,Frank
validation_2024,MonotoneSpline_Frank,60,40000,1.0,5.887621003238445,log_price_density,,,MonotoneSpline,Frank
validation_2024,MonotoneSpline_Frank,360,40000,1.0,5.2335742524573305,log_price_density,,,MonotoneSpline,Frank
validation_2024,MonotoneSpline_Frank,1440,40000,1.0,5.218247143689485,log_price_density,,,MonotoneSpline,Frank
test_2025,MonotoneSpline_Frank,5,40000,1.0,7.750235202637315,log_price_density,,,MonotoneSpline,Frank
test_2025,MonotoneSpline_Frank,60,40000,1.0,6.15556294927786,log_price_density,,,MonotoneSpline,Frank
test_2025,MonotoneSpline_Frank,360,40000,1.0,5.618674946035911,log_price_density,,,MonotoneSpline,Frank
test_2025,MonotoneSpline_Frank,1440,40000,1.0,5.6219040147456045,log_price_density,,,MonotoneSpline,Frank
training_2021_2023,MonotoneSpline_FrankMixed,5,40000,1.0,8.677024975672806,log_price_density,,,MonotoneSpline,FrankMixed
training_2021_2023,MonotoneSpline_FrankMixed,60,40000,1.0,8.414509950176237,log_price_density,,,MonotoneSpline,FrankMixed
training_2021_2023,MonotoneSpline_FrankMixed,360,40000,1.0,7.505264478661947,log_price_density,,,MonotoneSpline,FrankMixed
training_2021_2023,MonotoneSpline_FrankMixed,1440,40000,1.0,6.570100564236389,log_price_density,,,MonotoneSpline,FrankMixed
validation_2024,MonotoneSpline_FrankMixed,5,40000,1.0,5.754064005333686,log_price_density,,,MonotoneSpline,FrankMixed
validation_2024,MonotoneSpline_FrankMixed,60,40000,1.0,5.2027176269952795,log_price_density,,,MonotoneSpline,FrankMixed
validation_2024,MonotoneSpline_FrankMixed,360,40000,1.0,5.334539705637362,log_price_density,,,MonotoneSpline,FrankMixed
validation_2024,MonotoneSpline_FrankMixed,1440,40000,1.0,5.218262117437339,log_price_density,,,MonotoneSpline,FrankMixed
test_2025,MonotoneSpline_FrankMixed,5,40000,1.0,6.1100260638368855,log_price_density,,,MonotoneSpline,FrankMixed
test_2025,MonotoneSpline_FrankMixed,60,40000,1.0,5.6688006102297575,log_price_density,,,MonotoneSpline,FrankMixed
test_2025,MonotoneSpline_FrankMixed,360,40000,1.0,5.769450359636211,log_price_density,,,MonotoneSpline,FrankMixed
test_2025,MonotoneSpline_FrankMixed,1440,40000,1.0,5.621927513014074,log_price_density,,,MonotoneSpline,FrankMixed
training_2021_2023,MonotoneSpline_Clayton,5,40000,1.0,8.118922993125064,log_price_density,,,MonotoneSpline,Clayton
training_2021_2023,MonotoneSpline_Clayton,60,40000,1.0,7.060150995467021,log_price_density,,,MonotoneSpline,Clayton
training_2021_2023,MonotoneSpline_Clayton,360,40000,1.0,6.572209618517617,log_price_density,,,MonotoneSpline,Clayton
training_2021_2023,MonotoneSpline_Clayton,1440,40000,1.0,6.569940506895544,log_price_density,,,MonotoneSpline,Clayton
validation_2024,MonotoneSpline_Clayton,5,40000,1.0,7.693377410887927,log_price_density,,,MonotoneSpline,Clayton
validation_2024,MonotoneSpline_Clayton,60,40000,1.0,5.846533273080737,log_price_density,,,MonotoneSpline,Clayton
validation_2024,MonotoneSpline_Clayton,360,40000,1.0,5.225278976996943,log_price_density,,,MonotoneSpline,Clayton
validation_2024,MonotoneSpline_Clayton,1440,40000,1.0,5.2182461650588525,log_price_density,,,MonotoneSpline,Clayton
test_2025,MonotoneSpline_Clayton,5,40000,1.0,7.931108596411825,log_price_density,,,MonotoneSpline,Clayton
test_2025,MonotoneSpline_Clayton,60,40000,1.0,6.0753649848881945,log_price_density,,,MonotoneSpline,Clayton
test_2025,MonotoneSpline_Clayton,360,40000,1.0,5.612508864614032,log_price_density,,,MonotoneSpline,Clayton
test_2025,MonotoneSpline_Clayton,1440,40000,1.0,5.621903329565749,log_price_density,,,MonotoneSpline,Clayton
training_2021_2023,MonotoneSpline_ClaytonMixed,5,40000,1.0,8.768458614100394,log_price_density,,,MonotoneSpline,ClaytonMixed
training_2021_2023,MonotoneSpline_ClaytonMixed,60,40000,1.0,8.524457840559117,log_price_density,,,MonotoneSpline,ClaytonMixed
training_2021_2023,MonotoneSpline_ClaytonMixed,360,40000,1.0,7.545508440756005,log_price_density,,,MonotoneSpline,ClaytonMixed
training_2021_2023,MonotoneSpline_ClaytonMixed,1440,40000,1.0,6.570178303219674,log_price_density,,,MonotoneSpline,ClaytonMixed
validation_2024,MonotoneSpline_ClaytonMixed,5,40000,1.0,5.338421729744774,log_price_density,,,MonotoneSpline,ClaytonMixed
validation_2024,MonotoneSpline_ClaytonMixed,60,40000,1.0,5.1158296033942126,log_price_density,,,MonotoneSpline,ClaytonMixed
validation_2024,MonotoneSpline_ClaytonMixed,360,40000,1.0,5.325175796152136,log_price_density,,,MonotoneSpline,ClaytonMixed
validation_2024,MonotoneSpline_ClaytonMixed,1440,40000,1.0,5.218264890459137,log_price_density,,,MonotoneSpline,ClaytonMixed
test_2025,MonotoneSpline_ClaytonMixed,5,40000,1.0,5.819617635048347,log_price_density,,,MonotoneSpline,ClaytonMixed
test_2025,MonotoneSpline_ClaytonMixed,60,40000,1.0,5.612612529490836,log_price_density,,,MonotoneSpline,ClaytonMixed
test_2025,MonotoneSpline_ClaytonMixed,360,40000,1.0,5.76743413530549,log_price_density,,,MonotoneSpline,ClaytonMixed
test_2025,MonotoneSpline_ClaytonMixed,1440,40000,1.0,5.621929500563065,log_price_density,,,MonotoneSpline,ClaytonMixed
training_2021_2023,MonotoneSpline_SurvivalClayton,5,40000,1.0,8.161095778178016,log_price_density,,,MonotoneSpline,SurvivalClayton
training_2021_2023,MonotoneSpline_SurvivalClayton,60,40000,1.0,7.025817005745789,log_price_density,,,MonotoneSpline,SurvivalClayton
training_2021_2023,MonotoneSpline_SurvivalClayton,360,40000,1.0,6.571875045890655,log_price_density,,,MonotoneSpline,SurvivalClayton
training_2021_2023,MonotoneSpline_SurvivalClayton,1440,40000,1.0,6.5699405048154835,log_price_density,,,MonotoneSpline,SurvivalClayton
validation_2024,MonotoneSpline_SurvivalClayton,5,40000,1.0,7.187943051059995,log_price_density,,,MonotoneSpline,SurvivalClayton
validation_2024,MonotoneSpline_SurvivalClayton,60,40000,1.0,5.6673678769387275,log_price_density,,,MonotoneSpline,SurvivalClayton
validation_2024,MonotoneSpline_SurvivalClayton,360,40000,1.0,5.224091641153943,log_price_density,,,MonotoneSpline,SurvivalClayton
validation_2024,MonotoneSpline_SurvivalClayton,1440,40000,1.0,5.218246155615081,log_price_density,,,MonotoneSpline,SurvivalClayton
test_2025,MonotoneSpline_SurvivalClayton,5,40000,1.0,7.450313686858912,log_price_density,,,MonotoneSpline,SurvivalClayton
test_2025,MonotoneSpline_SurvivalClayton,60,40000,1.0,5.917285456456375,log_price_density,,,MonotoneSpline,SurvivalClayton
test_2025,MonotoneSpline_SurvivalClayton,360,40000,1.0,5.611807528789331,log_price_density,,,MonotoneSpline,SurvivalClayton
test_2025,MonotoneSpline_SurvivalClayton,1440,40000,1.0,5.621903324397294,log_price_density,,,MonotoneSpline,SurvivalClayton
training_2021_2023,MonotoneSpline_SurvivalClaytonMixed,5,40000,1.0,8.720789389342848,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
training_2021_2023,MonotoneSpline_SurvivalClaytonMixed,60,40000,1.0,8.452165632245785,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
training_2021_2023,MonotoneSpline_SurvivalClaytonMixed,360,40000,1.0,7.500910664278221,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
training_2021_2023,MonotoneSpline_SurvivalClaytonMixed,1440,40000,1.0,6.570143684458435,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
validation_2024,MonotoneSpline_SurvivalClaytonMixed,5,40000,1.0,5.7610435911868185,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
validation_2024,MonotoneSpline_SurvivalClaytonMixed,60,40000,1.0,5.266230575886752,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
validation_2024,MonotoneSpline_SurvivalClaytonMixed,360,40000,1.0,5.340175857571657,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
validation_2024,MonotoneSpline_SurvivalClaytonMixed,1440,40000,1.0,5.218261445380977,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
test_2025,MonotoneSpline_SurvivalClaytonMixed,5,40000,1.0,6.277030400889208,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
test_2025,MonotoneSpline_SurvivalClaytonMixed,60,40000,1.0,5.755724633535982,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
test_2025,MonotoneSpline_SurvivalClaytonMixed,360,40000,1.0,5.7760470974562885,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
test_2025,MonotoneSpline_SurvivalClaytonMixed,1440,40000,1.0,5.621923894065389,log_price_density,,,MonotoneSpline,SurvivalClaytonMixed
training_2021_2023,MonotoneSpline_Gumbel,5,40000,1.0,8.334927198823026,log_price_density,,,MonotoneSpline,Gumbel
training_2021_2023,MonotoneSpline_Gumbel,60,40000,1.0,7.305876524240042,log_price_density,,,MonotoneSpline,Gumbel
training_2021_2023,MonotoneSpline_Gumbel,360,40000,1.0,6.596275649624318,log_price_density,,,MonotoneSpline,Gumbel
training_2021_2023,MonotoneSpline_Gumbel,1440,40000,1.0,6.5699405281020615,log_price_density,,,MonotoneSpline,Gumbel
validation_2024,MonotoneSpline_Gumbel,5,40000,1.0,7.645027647567456,log_price_density,,,MonotoneSpline,Gumbel
validation_2024,MonotoneSpline_Gumbel,60,40000,1.0,5.98040537367039,log_price_density,,,MonotoneSpline,Gumbel
validation_2024,MonotoneSpline_Gumbel,360,40000,1.0,5.241712253941427,log_price_density,,,MonotoneSpline,Gumbel
validation_2024,MonotoneSpline_Gumbel,1440,40000,1.0,5.218246163300921,log_price_density,,,MonotoneSpline,Gumbel
test_2025,MonotoneSpline_Gumbel,5,40000,1.0,7.816604500694434,log_price_density,,,MonotoneSpline,Gumbel
test_2025,MonotoneSpline_Gumbel,60,40000,1.0,6.183839999483403,log_price_density,,,MonotoneSpline,Gumbel
test_2025,MonotoneSpline_Gumbel,360,40000,1.0,5.62175351124829,log_price_density,,,MonotoneSpline,Gumbel
test_2025,MonotoneSpline_Gumbel,1440,40000,1.0,5.621903328900775,log_price_density,,,MonotoneSpline,Gumbel
training_2021_2023,MonotoneSpline_GumbelMixed,5,40000,1.0,8.603695394906463,log_price_density,,,MonotoneSpline,GumbelMixed
training_2021_2023,MonotoneSpline_GumbelMixed,60,40000,1.0,8.377111414902295,log_price_density,,,MonotoneSpline,GumbelMixed
training_2021_2023,MonotoneSpline_GumbelMixed,360,40000,1.0,7.464276766926006,log_price_density,,,MonotoneSpline,GumbelMixed
training_2021_2023,MonotoneSpline_GumbelMixed,1440,40000,1.0,6.57002012827048,log_price_density,,,MonotoneSpline,GumbelMixed
validation_2024,MonotoneSpline_GumbelMixed,5,40000,1.0,5.452867264857686,log_price_density,,,MonotoneSpline,GumbelMixed
validation_2024,MonotoneSpline_GumbelMixed,60,40000,1.0,5.114730643448849,log_price_density,,,MonotoneSpline,GumbelMixed
validation_2024,MonotoneSpline_GumbelMixed,360,40000,1.0,5.310394352626735,log_price_density,,,MonotoneSpline,GumbelMixed
validation_2024,MonotoneSpline_GumbelMixed,1440,40000,1.0,5.218253196370158,log_price_density,,,MonotoneSpline,GumbelMixed
test_2025,MonotoneSpline_GumbelMixed,5,40000,1.0,6.018171531852381,log_price_density,,,MonotoneSpline,GumbelMixed
test_2025,MonotoneSpline_GumbelMixed,60,40000,1.0,5.642671971324886,log_price_density,,,MonotoneSpline,GumbelMixed
test_2025,MonotoneSpline_GumbelMixed,360,40000,1.0,5.752733997543973,log_price_density,,,MonotoneSpline,GumbelMixed
test_2025,MonotoneSpline_GumbelMixed,1440,40000,1.0,5.62191255050047,log_price_density,,,MonotoneSpline,GumbelMixed
