null_loglik,alternative_loglik,lr,theta_null,kappa_null,sigma_null,theta_alt,kappa_alt,sigma_alt,lambda_alt,alternative_converged,alternative_gradient_norm,replication
200875.746849715,200875.74684971504,5.820766091346741e-11,-0.00015594192699711028,0.9754375531823835,0.001332370416450979,-0.00015594278513025585,0.9754375531981769,0.0013323704164294058,0.0,True,0.7531083312935866,73
201112.56329412074,201112.56329412074,0.0,0.0001873775285324449,1.1914754362307975,0.0013203034037966423,0.0001873775285324449,1.1914754362307975,0.0013203034037966423,0.0,True,0.7208415199091194,74
201054.8827359391,201054.8827359391,0.0,-0.00014465498278677202,1.2321652727768944,0.0013234465107522036,-0.00014465581712714588,1.2321652727768944,0.0013234465107522036,0.0,True,0.760663176992463,75
200836.50899824116,200836.50899824116,0.0,-0.0002464717507837219,0.8414222878103824,0.0013341531115536919,-0.00024647175603177636,0.8414222878103824,0.0013341531115536919,0.0,True,0.7974014338035954,76
201001.28925477303,201001.28925477303,0.0,-4.753845487558819e-05,1.5052118321838972,0.0013269145426187338,-4.753845487558819e-05,1.5052118321838972,0.0013269145426187338,0.0,True,0.6064411198880025,77
201225.5788493551,201225.5788493551,0.0,-0.00021224313173585623,0.9126322747629901,0.0013137129302918916,-0.00021224397794567822,0.9126322747629901,0.001313712930291892,0.0,True,0.7912081656817189,78
201174.16479409978,201174.16479409984,1.1641532182693481e-10,0.0001372517788008631,1.1844712082146278,0.0013170381084586158,0.00013725162432839878,1.1844712082123408,0.001317038108456073,0.0,True,0.7431079752800126,79
201292.29719854938,201292.2971985494,5.820766091346741e-11,-5.4804803646641787e-05,1.0684037554736003,0.001310565624811376,-5.480566422417792e-05,1.0684037554736003,0.0013105656248287277,0.0,True,0.7535719604489953,80
200912.9442140853,200912.9442140853,0.0,-9.418985575666775e-05,1.1317157361118528,0.0013307500288555032,-9.419068638772337e-05,1.131715736125093,0.0013307500288710715,0.0,True,0.7370022815002643,81
201105.51442692953,201105.51442692959,1.1641532182693481e-10,-3.2360175540349977e-06,1.1607099625504285,0.0013206052796134063,-3.236147219100541e-06,1.1607099625504285,0.0013206052796111223,0.0,True,0.7769465072417802,82
201012.925381636,201012.925381636,0.0,-0.00017549311009024381,1.0298739163819624,0.0013252046237200085,-0.00017549311009024381,1.0298739163819624,0.0013252046237200085,0.0,True,0.7119641765606268,83
200900.26902026136,200900.2690202614,5.820766091346741e-11,-0.0002935377496410183,0.958504881926873,0.0013310250676962258,-0.00029353857917281695,0.958504881926873,0.001331025067717875,0.0,True,0.7556678838613987,84
201137.25711112743,201137.25711112743,0.0,-1.3555885002280256e-05,1.150006228427671,0.0013189050849235712,-1.3555885002282184e-05,1.150006228427671,0.0013189050849235712,0.0,True,0.47550976508865284,85
200922.41934210868,200922.41934210868,0.0,-0.0001378817837921488,1.2880744092664913,0.0013306064097908955,-0.00013788261831686841,1.2880744092783036,0.0013306064098030973,0.0,True,0.7249026269432137,86
200818.29570026902,200818.29570026902,0.0,-0.0001491429540113632,0.8359671840500503,0.0013351128066293667,-0.0001491429612891438,0.8359671840500503,0.0013351128066293669,0.0,True,0.7794705325960496,87
201166.39453726436,201166.39453726442,1.1641532182693481e-10,-0.00028237514517495156,1.1055326232974725,0.0013172672215491432,-0.00028237568772838,1.1055326232974725,0.0013172672215491434,0.0,True,0.7155861681805659,88
201173.2867363074,201173.28673630746,1.1641532182693481e-10,-0.000335978168545577,1.0525757938526992,0.001316783198881746,-0.00033597900392202506,1.0525757938668814,0.0013167831988994882,0.0,True,0.7299298943660518,89
200982.9458444492,200982.9458444492,0.0,1.3921429640549409e-06,1.4745732100202784,0.0013278179959653718,1.3921429640549409e-06,1.4745732100202784,0.0013278179959653718,0.0,False,0.7149282058484894,90
201057.72961271708,201057.72961271708,0.0,-4.6891485560338304e-05,1.1344016925477571,0.001323071537443444,-4.689231892713254e-05,1.134401692534627,0.0013230715374434442,0.0,True,0.7140403824591416,91
200916.21173715286,200916.2117371529,5.820766091346741e-11,0.000287936400767477,1.0357633972579963,0.0013303547538177593,0.0002879355578304497,1.0357633972727942,0.0013303547538367666,0.0,True,0.7119819401268255,92
201057.35605985616,201057.35605985616,0.0,-9.353695070191067e-06,1.1759820117829725,0.0013231866942015232,-9.354531220386604e-06,1.1759820117829725,0.0013231866942015232,0.0,True,0.6897654004490109,93
